PlotID	SpCode	TreeGirth1	TreeGirth2	TreeGirth3	TreeGirth4	TreeGirth5
BSP20	Dalblati	117	0	0	0	0
BSP21	Dalblati	10	0	0	0	0
BSP21	Dalblati	65	0	0	0	0
BSP21	Dalblati	66	0	0	0	0
BSP21	Dalblati	74	0	0	0	0
BSP21	Dalblati	81	0	0	0	0
BSP21	Dalblati	109	0	0	0	0
BSP21	Dalblati	112	0	0	0	0
BSP21	Dalblati	116	0	0	0	0
BSP21	Dalblati	117	0	0	0	0
BSP21	Dalblati	141	0	0	0	0
BSP21	Dalblati	144	0	0	0	0
BSP21	Dalblati	155	0	0	0	0
BSP21	Dalblati	164	0	0	0	0
BSP21	Dalblati	177	0	0	0	0
BSP21	Dalblati	205	0	0	0	0
BSP22	Dalblati	47	0	0	0	0
BSP22	Dalblati	135	23	0	0	0
BSP22	Dalblati	147	0	0	0	0
BSP22	Dalblati	168	0	0	0	0
BSP22	Dalblati	183	142	99	0	0
BSP22	Dalblati	259	0	0	0	0
BSP22	Dalblati	317	0	0	0	0
BSP23	Dalblati	49	0	0	0	0
BSP23	Dalblati	76	0	0	0	0
BSP23	Dalblati	163	0	0	0	0
BSP23	Dalblati	182	0	0	0	0
BSP23	Dalblati	196	0	0	0	0
BSP23	Dalblati	199	0	0	0	0
BSP23	Dalblati	200	0	0	0	0
BSP23	Dalblati	207	0	0	0	0
BSP24	Dalblati	141	0	0	0	0
BSP24	Dalblati	157	0	0	0	0
BSP24	Dalblati	163	0	0	0	0
BSP24	Dalblati	165	0	0	0	0
BSP24	Dalblati	174	0	0	0	0
BSP24	Dalblati	177	0	0	0	0
BSP24	Dalblati	180	0	0	0	0
BSP24	Dalblati	195	0	0	0	0
BSP24	Dalblati	195	0	0	0	0
BSP25	Dalblati	23	0	0	0	0
BSP25	Dalblati	28	0	0	0	0
BSP25	Dalblati	30	0	0	0	0
BSP25	Dalblati	31	0	0	0	0
BSP25	Dalblati	32	0	0	0	0
BSP25	Dalblati	41	0	0	0	0
BSP25	Dalblati	48	0	0	0	0
BSP25	Dalblati	50	0	0	0	0
BSP25	Dalblati	50	0	0	0	0
BSP25	Dalblati	52	0	0	0	0
BSP25	Dalblati	54	0	0	0	0
BSP25	Dalblati	55	0	0	0	0
BSP25	Dalblati	59	0	0	0	0
BSP25	Dalblati	59	0	0	0	0
BSP25	Dalblati	64	0	0	0	0
BSP25	Dalblati	64	0	0	0	0
BSP25	Dalblati	68	0	0	0	0
BSP25	Dalblati	74	0	0	0	0
BSP25	Dalblati	75	0	0	0	0
BSP25	Dalblati	77	0	0	0	0
BSP25	Dalblati	81	0	0	0	0
BSP25	Dalblati	85	0	0	0	0
BSP25	Dalblati	91	0	0	0	0
BSP25	Dalblati	92	0	0	0	0
BSP25	Dalblati	104	0	0	0	0
BSP25	Dalblati	105	0	0	0	0
BSP25	Dalblati	112	0	0	0	0
BSP25	Dalblati	116	0	0	0	0
BSP25	Dalblati	137	0	0	0	0
BSP25	Dalblati	187	0	0	0	0
BSP20	Dalbpani	63	0	0	0	0
BSP20	Dalbpani	108	0	0	0	0
BSP20	Dalbpani	175	0	0	0	0
BSP20	Dalbpani	229	0	0	0	0
BSP21	Dalbpani	20	18	0	0	0
BSP21	Dalbpani	30	0	0	0	0
BSP21	Dalbpani	56	18	13	0	0
